species_code,site_code,id,x,y,genus,species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,min.minT,max.maxT,aet,pet,aet.pet.ratio,not.hot.precip
TSCA,NY045,18202,-75.6,43.55,Tsuga,canadensis,5.174105167,10.7347002,0.279713392,0.03401373,23.94519997,-14.43229961,38.37749863,3.62183094,-2.213648081,16.74334908,-7.505190849,1352,32.04510117,20.97920036,0.115359597,385.2615967,291.0275879,333.7468872,319.634491,123.8199005,205.5980072,41.65930176,0.465493202,74.91838837,113.0876007,191.2843933,64.04749298,1.096593022,1.220417976,0.918187976,0.075690202,1.195960999,0.977976799,0.984836102,1.155452013,-145,241,44.43795575,811,0.054794027,1018.253113
QUSP,NY046,18203,-73.75,42.6333,Quercus,sp,8.796006203,12.19178963,0.310020089,0.032933138,28.53230095,-10.79349995,39.32580185,19.43642998,-3.535609007,20.31707954,-3.557723999,955.0001831,21.41589928,13.13500023,0.132205397,274.166687,193.6215973,271.8920898,195.0617981,125.7070007,198.5099945,49.30130005,0.416719586,191.2839966,70.74667358,186.388504,66.45658875,0.893524885,1.072013974,0.598213017,0.186905205,1.058205009,0.650342524,0.655277073,1.048192024,-109,287,43.55454281,991,0.043950094,683.1080933
TSCA,NY047,19642,-75.2167,44.6333,Tsuga,canadensis,6.500198841,11.06009007,0.272849411,0.035789829,26.13229942,-14.40320015,40.53549957,16.95916939,-5.644042015,18.6959095,-7.019378185,913.0004272,22.53890038,12.20549965,0.166267201,273.3765869,173.8444061,261.7049866,180.1430969,127.2901993,213.6990051,43.17070007,0.472478688,166.1455994,84.32372284,198.2241974,65.75192261,0.938361883,1.096709967,0.638900995,0.156259894,1.072551012,0.710276902,0.710276902,1.045616984,-145,263,40.88269672,846,0.048324701,651.2954407
QUAL,OH001,2956,-81.75,40.88,Quercus,alba,9.643959045,11.13543034,0.309455901,0.03098616,27.97100067,-8.012900352,35.98389816,19.04744911,-1.952263951,20.5023098,-1.952263951,941.9998779,23.29590034,11.98209953,0.186405599,289.8258057,178.559906,283.2797852,178.559906,127.1437988,206.6080017,43.77600098,0.449290514,198.7601013,60.59976959,194.4776001,60.59976959,0.908128321,1.059602976,0.69086498,0.153543204,1.042610049,0.712504208,0.72284168,1.038691998,-81,281,57.19533422,994,0.057540578,658.7200928
QUPR,OH002,3033,-81.27,41.55,Quercus,prinus,8.900727272,10.50636959,0.293262392,0.031349611,26.78389931,-9.041939735,35.82584,18.80825996,-2.260236025,19.80999947,-2.843940973,1047,23.45299911,13.36559963,0.138917997,292.6594849,206.107605,290.7416077,209.8497009,127.9540024,212.2839966,41.49069977,0.468638211,204.2021942,74.86518097,195.0294952,63.44459152,0.980816483,1.11580801,0.747793019,0.118587799,1.091572046,0.801296294,0.80150938,1.064996004,-91,269,62.53208192,933,0.067022596,756.2583923
QUAL,OH003,2967,-84.4,39.9,Quercus,alba,10.60820961,11.41026974,0.306382,0.032124441,29.19680023,-8.045160294,37.24195862,18.95870972,-1.527420998,21.83997917,-1.527420998,972.0004272,24.49209976,13.14229965,0.179461703,299.3604126,193.5959015,275.512207,193.5959015,132.2743988,207.1199951,51.90999985,0.4104954,195.8271027,68.99694824,196.602005,68.99694824,0.878817677,1.073982,0.616216004,0.204451904,1.049394011,0.633569479,0.671233714,1.04777205,-82,293,51.3104721,1055,0.048635519,696.4882202
QUAL,OH004,3921,-82.15,39.45,Quercus,alba,10.98927975,12.88059998,0.352114886,0.029738531,29.09679985,-7.483870029,36.5806694,20.06448936,-0.289059192,21.39336967,-0.289059192,1020,25.40629959,14.77820015,0.165740594,307.725708,209.4291992,300.8063965,209.4291992,130.7366943,202.3699951,52.77870178,0.399635702,195.1772003,68.83605194,191.144104,68.83605194,0.888415515,1.066977978,0.690602005,0.164368093,1.048225999,0.710155308,0.716191888,1.047662973,-76,292,49.42908711,1112,0.044450618,719.1936035
QUAL,OH005,3920,-82.15,39.45,Quercus,alba,10.98927975,12.88059998,0.352114886,0.029738531,29.09679985,-7.483870029,36.5806694,20.06448936,-0.289059192,21.39336967,-0.289059192,1020,25.40629959,14.77820015,0.165740594,307.725708,209.4291992,300.8063965,209.4291992,130.7366943,202.3699951,52.77870178,0.399635702,195.1772003,68.83605194,191.144104,68.83605194,0.888415515,1.066977978,0.690602005,0.164368093,1.048225999,0.710155308,0.716191888,1.047662973,-76,292,49.42908711,1112,0.044450618,719.1936035
QUAL,OH006,4278,-81,39.98,Quercus,alba,10.11104965,12.32256985,0.340371788,0.02986964,28.00970078,-8.19355011,36.20325089,19.11912918,-1.203330994,20.54900932,-1.203330994,1049,26.04910088,14.98400021,0.167334005,321.1022034,211.4593964,305.3682861,211.4593964,127.0273972,199.8269958,48.13729858,0.417864412,192.5655975,64.1103363,184.9261932,64.1103363,0.93140018,1.075690985,0.75238502,0.134323493,1.059080958,0.765756011,0.7761814,1.054754972,-83,281,49.42350746,1052,0.04698052,743.6317139
QUST,OK,3463,-97.03,34.45,Quercus,stellata,16.49696922,13.18029976,0.356628895,0.028253591,34.48059845,-2.477420092,36.95801926,21.00597,5.754357815,26.79710007,5.754357815,925.0004272,31.2343998,9.14288044,0.336760789,325.657196,134.526001,231.9243927,134.526001,160.7749939,239.1089935,85.55000305,0.322789311,205.789505,97.05313873,222.4311066,97.05313873,0.702419579,0.951551974,0.396896005,0.214422107,0.839568913,0.473196387,0.484593689,0.743319988,-27,345,53.17037283,1386,0.038362462,693.0760345
QUST,OK001,4907,-94.73,36.68,Quercus,stellata,14.48174,13.10138988,0.349400401,0.0292273,32.84840012,-4.648389816,37.49679184,19.33601952,3.379633904,24.93931007,3.349247932,1096,29.60720062,10.52040005,0.261429489,345.1377869,169.5471954,297.1918945,171.2823029,152.510498,232.8999939,75,0.351513714,199.8421021,90.19355011,215.9360046,87.27047729,0.876392305,1.060078979,0.489973992,0.195905805,1.013273001,0.605468094,0.612869918,0.975592494,-49,329,62.86330294,1273,0.049382013,798.8081055
QUST,OK004,4818,-96.38,36.7,Quercus,stellata,14.62749004,13.5661602,0.345989913,0.030747909,33.76129913,-5.448390007,39.20969009,20.70589066,2.893778086,25.62925911,2.893778086,947.0003052,29.45660019,7.314020157,0.358065903,325.9572144,117.1078033,281.4865112,117.1078033,154.6806946,236.6349945,76.91269684,0.348670989,207.0267944,89.28304291,218.9521942,89.28304291,0.729386628,0.900529027,0.45095101,0.173893005,0.829518378,0.542583525,0.549402773,0.75834012,-57,338,54.60279946,1290,0.042327752,665.5137939
QUST,OK007,4874,-96.22,36.2,Quercus,stellata,15.14309025,13.5492897,0.347331405,0.030075051,34.06129837,-4.948390007,39.00968933,20.13356018,3.583107948,25.91291046,3.583107948,961.9995728,28.74180031,8.144000053,0.313495815,316.0168152,134.157196,266.1348877,134.157196,156.1746979,237.6999969,78.9332962,0.344184995,202.949707,90.88918304,220.2745056,90.88918304,0.744718015,0.88933599,0.434455007,0.190646201,0.85430789,0.522078395,0.526910782,0.80435878,-52,341,56.67701823,1321,0.042904632,695.8646851
QUST,OK010,4911,-98.55,35.85,Quercus,stellata,14.93564987,13.59976959,0.344787687,0.030834431,34.58390045,-4.860000134,39.44390106,22.01852989,3.33751893,26.13175964,3.33751893,716.9998169,26.68009949,4.524610043,0.444070905,278.3270874,76.85948181,220.8979034,76.85948181,160.0328979,240.6959991,82.08529663,0.336643994,217.8574066,94.08805084,223.0715942,94.08805084,0.530257583,0.736083984,0.37223801,0.165640593,0.63169682,0.435678005,0.445721686,0.500195622,-51,347,42.39434313,1316,0.032214546,496.1019135
QUST,OK013,4822,-98.38,35.58,Quercus,stellata,15.2922802,13.40112972,0.348238707,0.03019223,34.52259827,-3.960000038,38.48260117,22.18372917,3.968775988,26.28850937,3.968775988,743.9998779,27.5781002,5.047450066,0.437213302,284.3637085,83.63523865,222.6591034,83.63523865,160.5641937,240.9470062,82.95999908,0.333663404,217.8903046,94.91737366,223.3148041,94.91737366,0.549746215,0.757016003,0.369928986,0.170559093,0.648227215,0.442245185,0.450386792,0.524217308,-42,346,43.8292462,1352,0.032418082,521.3407745
QUST,OK016,4876,-95.63,35.1,Quercus,stellata,16.46248055,12.71697044,0.348965287,0.027947409,34.27420044,-2.167740107,36.44194031,19.07006073,5.699533939,26.55867958,5.699533939,1124,34.15069962,11.63399982,0.260778099,364.7168884,189.4842072,263.8908997,189.4842072,157.1441956,234.9700012,81.54199982,0.331555009,191.4931946,93.4562912,218.8188019,93.4562912,0.863538504,1.039769053,0.439707011,0.238191798,1.014003992,0.533036709,0.542488873,0.98800993,-24,343,61.7335383,1334,0.046277015,860.1091003
QUST,OK019,4898,-94.65,34.3,Quercus,stellata,15.75037956,13.43338013,0.379612297,0.026395241,33,-2.387099981,35.38710022,17.18593979,5.652924061,25.25297928,5.652924061,1352,38.37900162,17.2758007,0.188544393,419.4872131,280.3562012,296.163208,280.3562012,157.8681946,231.1040039,83.27529907,0.321672291,186.2781982,95.00227356,216.7742004,95.00227356,0.93042922,1.112079024,0.481184989,0.220484093,1.082869053,0.603291929,0.617011487,1.07167995,-26,330,61.87729316,1374,0.04503442,1055.836792
QUST,OK022,4875,-96.98,32.42,Quercus,stellata,18.69935036,12.58300018,0.365168899,0.02564501,35.48059845,1.022580028,34.45801926,21.00416946,9.265652657,28.04319954,8.805587769,913.0001831,29.08279991,11.24549961,0.271860003,305.5429993,172.9618988,189.3899994,174.5579071,162.059906,234.7559967,89.80809784,0.302806795,192.8612061,98.15429688,220.7196045,101.058197,0.699048877,0.885909975,0.348241001,0.260499388,0.845477819,0.408964187,0.41466409,0.827871084,8,355,53.99693511,1409,0.038322878,723.6101837
QUST,OK025,4906,-97.67,34.1,Quercus,stellata,17.17901993,13.88080978,0.367857486,0.028010361,35.57419968,-2.160000086,37.73419952,21.73347092,6.434816837,27.35375023,6.434816837,838.0003052,27.91040039,8.080010414,0.340367287,288.2786865,123.8900986,210.9636993,123.8900986,162.6605072,240.8079987,87.24269867,0.31935069,208.0476074,98.83595276,224.1172028,98.83595276,0.606926799,0.770191014,0.345274001,0.195572093,0.695498526,0.422379196,0.425415188,0.643386602,-24,356,47.6238137,1425,0.03342022,627.0366058
QUST,OK028,4927,-98.63,34.68,Quercus,stellata,15.84955025,13.58191013,0.352818191,0.029592769,34.83549881,-3.660000086,38.49549866,22.60453987,4.640795231,26.60652924,4.640795231,753.9995117,27.83639908,6.601900101,0.385498703,274.0028076,99.05182648,209.1333008,99.05182648,163.1107025,242.0679932,86.08599854,0.324541092,219.9185028,97.95646667,224.8206024,97.95646667,0.558480084,0.750711977,0.368119001,0.171668693,0.63858968,0.424396813,0.429627389,0.564539015,-39,349,41.193533,1363,0.030222695,544.8662109
PIEC,OK031,4897,-94.65,34.3,Pinus,echinata,15.75037956,13.43338013,0.379612297,0.026395241,33,-2.387099981,35.38710022,17.18593979,5.652924061,25.25297928,5.652924061,1352,38.37900162,17.2758007,0.188544393,419.4872131,280.3562012,296.163208,280.3562012,157.8681946,231.1040039,83.27529907,0.321672291,186.2781982,95.00227356,216.7742004,95.00227356,0.93042922,1.112079024,0.481184989,0.220484093,1.082869053,0.603291929,0.617011487,1.07167995,-26,330,61.87729316,1374,0.04503442,1055.836792
QUST,OK032,6174,-98.7,34.72,Quercus,stellata,15.60875988,13.81435966,0.352683514,0.029962899,34.82260132,-4.346670151,39.16926956,22.47985077,4.237502098,26.47240067,4.237502098,717.0001221,24.90469933,6.802219868,0.3475869,248.0189056,100.8011017,199.3056946,100.8011017,163.3307953,242.1000061,86.0667038,0.324366212,220.3334961,98.06616211,224.9176025,98.06616211,0.538682699,0.674283028,0.359066993,0.1550816,0.600838184,0.412489802,0.412489802,0.563749313,-46,349,40.04448786,1353,0.029596813,517.6944275
QUST,OK033,8557,-97.23,35.27,Quercus,stellata,16.11471939,12.99862957,0.349001914,0.028869599,34.28710175,-2.958060026,37.24515915,21.77276993,5.106914997,26.54166031,5.106914997,898.0001831,31.92980003,7.430709839,0.368934214,325.8977051,120.4997025,238.3934937,120.4997025,159.4165955,239.6000061,83,0.330794185,210.3715057,94.95845032,221.9548035,94.95845032,0.681341887,0.935293972,0.405173987,0.202143401,0.811801016,0.480468512,0.494493097,0.706257582,-32,343,51.55696614,1302,0.039598284,659.6066895
PIEC,OK034,8573,-94.83,36.03,Pinus,echinata,15.07161999,12.66660976,0.345169395,0.02836105,32.94839859,-3.748389959,36.69678879,18.68386078,4.241747856,25.24235916,4.217004776,1154,31.75020027,12.36999989,0.234122694,363.3432922,197.4080963,291.1593933,198.8291931,153.7649994,232.2350006,77.26270294,0.343192786,195.1665039,92.27781677,215.8574066,89.34600067,0.902253211,1.063467026,0.480845988,0.205154896,1.034976006,0.606351912,0.615162313,1.014340043,-40,330,64.02066695,1277,0.050133647,862.8406067
QUST,OK035,8505,-96.03,35.63,Quercus,stellata,15.71333027,13.33405018,0.356371701,0.02854592,33.98709869,-3.429029942,37.41613007,20.42972946,4.798131943,25.9695797,4.798131943,1015,31.59020042,9.486709595,0.297577202,345.2802124,154.8638,258.7702942,154.8638,157.2756042,237.423996,80.52929688,0.336932391,203.4017029,92.7389679,220.368103,92.7389679,0.790606022,0.998456001,0.422028005,0.221904203,0.930616379,0.515196025,0.52953732,0.892386377,-37,340,58.9468629,1326,0.044454648,756.2297058
PIEC,OK036,17221,-94.8833,34.75,Pinus,echinata,15.87298965,13.60867977,0.371396393,0.027214911,33.77420044,-2.867739916,36.64194107,17.4209404,5.426299095,25.64767075,5.391684055,1265,37.85839844,14.53919983,0.216544896,400.0419006,238.0648956,291.1513977,238.3493958,156.7286072,231.8509979,82.02200317,0.327080309,184.925705,96.59883118,216.7478027,93.70236969,0.901838481,1.082865,0.475825012,0.228388101,1.051560044,0.571188509,0.579583704,1.038926005,-31,338,62.24214409,1267,0.049125607,973.8486023
PIEC,OK037,17222,-94.5333,34.6333,Pinus,echinata,15.14223957,13.18439007,0.371796608,0.0265847,32.57419968,-2.887099981,35.4612999,16.58148003,5.042887211,24.71932983,5.015068054,1334,38.12189865,16.55599976,0.189314604,412.5584106,267.3039856,302.5346985,267.3731995,157.1277008,231.1560059,82.4233017,0.325035393,185.6143951,97.02757263,216.5267944,94.12345886,0.940094411,1.103706002,0.518088996,0.205118507,1.081455946,0.630608201,0.640960872,1.065979004,-31,326,61.08852721,1309,0.046668088,1031.465302
PIEC,OK038,17223,-95.7833,35.4167,Pinus,echinata,16.18420982,12.84228039,0.34866941,0.02837305,34.17419815,-2.658060074,36.83226013,19.88328934,5.278874874,26.39205933,5.278874874,1060,31.97450066,10.24909973,0.275646597,346.7474976,169.3421936,256.7182922,169.3421936,156.9987946,236.0169983,80.77130127,0.335043788,197.5298004,92.88942719,219.430603,92.88942719,0.835223019,1.021183968,0.427325994,0.237179399,0.983525574,0.519814789,0.529909372,0.955026388,-29,342,60.33258826,1334,0.045226828,803.2817078
QUST,OK044,20771,-97.3846,35.6227,Quercus,stellata,15.79586029,12.54133034,0.336822897,0.029652771,34.17419815,-3.059999943,37.23419952,21.59598923,4.622700214,26.56851006,4.622700214,846.9996948,31.48620033,6.439849854,0.404217213,318.072998,105.1218033,240.2619019,105.1218033,158.9456024,239.628006,81.83070374,0.3350932,210.6128998,93.91667938,222.0317993,93.91667938,0.647604406,0.918726027,0.411431998,0.192405999,0.781128228,0.484825999,0.499936789,0.644764721,-33,342,49.88439188,1295,0.038520766,606.737793
JUVI,OK045,22348,-96.247,36.185,Juniperus,virginiana,15.14309025,13.5492897,0.347331405,0.030075051,34.06129837,-4.948390007,39.00968933,20.13356018,3.583107948,25.91291046,3.583107948,961.9995728,28.74180031,8.144000053,0.313495815,316.0168152,134.157196,266.1348877,134.157196,156.1746979,237.6999969,78.9332962,0.344184995,202.949707,90.88918304,220.2745056,90.88918304,0.744718015,0.88933599,0.434455007,0.190646201,0.85430789,0.522078395,0.526910782,0.80435878,-52,341,56.67701823,1321,0.042904632,695.8646851
JUVI,OK046,22349,-95.803,35.411,Juniperus,virginiana,16.18420982,12.84228039,0.34866941,0.02837305,34.17419815,-2.658060074,36.83226013,19.88328934,5.278874874,26.39205933,5.278874874,1060,31.97450066,10.24909973,0.275646597,346.7474976,169.3421936,256.7182922,169.3421936,156.9987946,236.0169983,80.77130127,0.335043788,197.5298004,92.88942719,219.430603,92.88942719,0.835223019,1.021183968,0.427325994,0.237179399,0.983525574,0.519814789,0.529909372,0.955026388,-29,342,60.33258826,1334,0.045226828,803.2817078
QUST,OK047,22350,-98.63,34.68,Quercus,stellata,15.84955025,13.58191013,0.352818191,0.029592769,34.83549881,-3.660000086,38.49549866,22.60453987,4.640795231,26.60652924,4.640795231,753.9995117,27.83639908,6.601900101,0.385498703,274.0028076,99.05182648,209.1333008,99.05182648,163.1107025,242.0679932,86.08599854,0.324541092,219.9185028,97.95646667,224.8206024,97.95646667,0.558480084,0.750711977,0.368119001,0.171668693,0.63858968,0.424396813,0.429627389,0.564539015,-39,349,41.193533,1363,0.030222695,544.8662109
PIPO,OR001,2902,-120.12,45.15,Pinus,ponderosa,7.466662884,13.91932011,0.424617112,0.02251224,26.87420082,-5.906670094,32.78086853,0.523674607,15.78491974,15.95656967,-0.27199769,419.0000916,12.70890045,3.38406992,0.335853398,151.6159058,56.81106186,59.93523026,140.1813049,127.4614029,241.5829926,35.0007019,0.548909128,42.79661942,205.2070007,215.3625031,44.92515945,0.559171319,0.973420024,0.215763003,0.475046813,0.914683998,0.244253904,0.255604595,0.896116912,-60,269,26.36497637,1025,0.025721928,359.0648613
PIPO,OR002,4099,-120.57,42.1,Pinus,ponderosa,6.957727909,15.71148014,0.440811604,0.023738351,27.73550034,-7.906670094,35.64216995,-0.555810392,15.75389004,15.90106964,-1.082537055,429.9999084,13.11009979,2.664319992,0.391132206,159.2893066,47.94657135,49.45037842,154.4613037,145.8865051,265.8760071,50.87730026,0.494715393,58.28252029,228.7436066,234.4297943,61.69239044,0.553323627,0.971424997,0.193360001,0.502652228,0.925099373,0.219879299,0.228128195,0.886143386,-80,278,32.98346113,1075,0.030682289,380.54953
PIPO,OR004,4102,-117.62,45.15,Pinus,ponderosa,3.92477107,14.7704401,0.405331492,0.025812279,24.88710022,-11.5532999,36.44039917,-4.505496979,12.71418953,13.26830959,-5.147459984,529.9995728,15.36779976,4.859250069,0.291748613,184.9385071,81.20690918,89.37741852,178.2225952,130.1170044,247.6159973,36.5265007,0.545923114,43.01041031,203.160202,220.5133972,46.18513107,0.659619927,1.061275959,0.267924994,0.43166849,1.022374034,0.303796709,0.326296687,0.998392224,-117,249,30.6318624,791,0.03872549,440.6221542
PIPO,OR005,4101,-119.88,44.27,Pinus,ponderosa,6.353059769,16.52449036,0.448207289,0.024003001,27.86129951,-9.006669998,36.86796951,-1.161972046,14.62403011,15.26883984,-2.040061951,373,11.08430004,3.84375,0.29453221,132.0605927,57.89165115,63.50381088,120.8774033,132.0252075,247.7899933,39.59809875,0.53214711,47.38338089,204.0142975,221.1945953,49.31806183,0.484945595,0.826817989,0.217466995,0.436712205,0.776014388,0.237323806,0.251441687,0.7649647,-91,279,27.24650604,1034,0.026350586,309.4961891
JUOC,OR006,3553,-118.93,44.9,Juniperus,occidentalis,5.865147114,15.69608021,0.436714411,0.02351664,26.76129913,-9.180000305,35.94129944,-1.406471968,14.29726982,14.55397034,-2.375874043,484,14.2798996,4.136819839,0.321977288,173.7613983,68.84146118,73.55345917,162.9017029,129.1690979,243.5839996,36.66289902,0.541648805,44.47248077,207.7577057,217.5612946,46.32872009,0.602701128,1.036365986,0.233201995,0.468128204,0.976339281,0.26436761,0.277875215,0.957557619,-93,268,31.82989245,989,0.032183916,410.4465408
